route_id,service_id,trip_id,trip_headsign,shape_id,block_id,direction_id
30-VIC,4858,11302600:11412981:11464074,Royal Oak Exch via Carey,18634,11464074,0
30-VIC,4870,11302600:11412981:12154740,Royal Oak Exch via Carey,18634,12154740,0
30-VIC,4875,11302600:11412981:12154839,Royal Oak Exch via Carey,18634,12154839,0
6-VIC,4743,11528364:11412988:11464360,Downtown via Royal Oak Ctr,18962,11464360,1
22-VIC,4487,11550602:11412996:11460436,Hillside Ctr via Hastings,19096,11460436,1
52-VIC,4745,11519119:11412997:11462410,Bear Mountain via Millstream,40065,11462410,1
70-VIC,4868,11302324:11412999:11464198,Swartz Bay Ferry via Hwy 17,45315,11464198,0
70-VIC,4876,11302324:11412999:12154611,Swartz Bay Ferry via Hwy 17,45315,12154611,0
14-VIC,4869,11379204:11413002:11465102,UVic via Richmond,26515,11465102,0
14-VIC,4877,11379204:11413002:12155035,UVic via Richmond,26515,12155035,0
95-VIC,4867,11280246:11413005:11460461,Blink - to Downtown,18717,11460461,0
95-VIC,4858,11280246:11413005:11462314,Blink - to Downtown,18717,11462314,0
95-VIC,4744,11280246:11413005:11462617,Blink - to Downtown,18717,11462617,0
95-VIC,4870,11280246:11413005:12153514,Blink - to Downtown,18717,12153514,0
95-VIC,4875,11280246:11413005:12154333,Blink - to Downtown,18717,12154333,0
7-VIC,4869,11358507:11413006:11463806,Downtown - to 21 Interurban,43910,11463806,0
7-VIC,4744,11305279:11413010:11462822,Downtown - to 21 Interurban,43910,11462822,0
7-VIC,4867,11305279:11413010:11463544,Downtown - to 21 Interurban,43910,11463544,0
7-VIC,4858,11305279:11413010:11464099,Downtown - to 21 Interurban,43910,11464099,0
7-VIC,4875,11305279:11413010:12153347,Downtown - to 21 Interurban,43910,12153347,0
7-VIC,4870,11305279:11413010:12153607,Downtown - to 21 Interurban,43910,12153607,0
11-VIC,4869,11276667:11413012:11460902,Tillicum Ctr via Gorge,44802,11460902,1
11-VIC,4877,11276667:11413012:12155203,Tillicum Ctr via Gorge,44802,12155203,1
70-VIC,4487,11549244:11413018:11464998,Downtown via Hwy 17,44963,11464998,1
11-VIC,4487,11549515:11413019:11463153,Tillicum Ctr via Gorge,44802,11463153,1
28-VIC,4744,11375242:11413022:11459718,Downtown via Shelbourne,45035,11459718,1
28-VIC,4858,11375242:11413022:11460987,Downtown via Shelbourne,45035,11460987,1
28-VIC,4867,11375242:11413022:11464498,Downtown via Shelbourne,45035,11464498,1
28-VIC,4875,11375242:11413022:12153328,Downtown via Shelbourne,45035,12153328,1
28-VIC,4870,11375242:11413022:12154843,Downtown via Shelbourne,45035,12154843,1
21-VIC,4869,11358548:11413023:12155267,Downtown - to 7 UVic,23385,12155267,1
46-VIC,4858,11243332:11413024:11462412,Dockyard,44982,11462412,0
46-VIC,4744,11243332:11413024:11463476,Dockyard,44982,11463476,0
46-VIC,4867,11243332:11413024:11463931,Dockyard,44982,11463931,0
15-VIC,4487,11550357:11413027:12154870,UVic - Fort/Foul Bay Express,19054,12154870,0
15-VIC,4743,11528776:11413033:11460995,UVic - Fort/Foul Bay Express,19054,11460995,0
27-VIC,4743,11528205:11413037:11460171,Downtown via Shelbourne,45299,11460171,1
27-VIC,4487,11549813:11413039:11460505,Gordon Head via Shelbourne,26178,11460505,0
3-VIC,4869,11274273:11413040:11461975,James Bay,21723,11461975,0
4-VIC,4743,11527717:11413042:11463420,UVic via Hillside,18645,11463420,0
21-VIC,4858,11305259:11413043:11460290,Interurban to VI Tech Park,18452,11460290,0
21-VIC,4867,11305259:11413043:11462865,Interurban to VI Tech Park,18452,11462865,0
21-VIC,4744,11305259:11413043:11463250,Interurban to VI Tech Park,18452,11463250,0
21-VIC,4870,11305259:11413043:12153267,Interurban to VI Tech Park,18452,12153267,0
21-VIC,4875,11305259:11413043:12154989,Interurban to VI Tech Park,18452,12154989,0
22-VIC,4869,11358400:11413044:11459707,Hillside Ctr via Hastings,19096,11459707,1
76-VIC,4487,11549254:11413045:11462676,UVic Express,44991,11462676,1
70-VIC,4487,11548935:11413046:11459688,Swartz Bay Ferry via Hwy 17,45315,11459688,0
39-VIC,4869,11358586:11413047:12154904,UVic via Royal Oak,45058,12154904,0
6-VIC,4487,11549998:11413054:11462559,Downtown via Royal Oak Ctr,18962,11462559,1
26-VIC,4487,11550480:11413057:11459864,Dockyard via McKenzie/Tillicum,40061,11459864,1
61-VIC,4487,11549086:11413058:11463661,Sooke - Grant & W Coast,45128,11463661,1
70-VIC,4487,11549004:11413060:11459901,Downtown via Hwy 17,44963,11459901,1
49-VIC,4869,11274828:11413063:11460214,Langford Exch via Florence Lake,36543,11460214,1
72-VIC,4744,11283983:11413064:11462415,Swartz Bay Ferry via Saanichton,45063,11462415,0
72-VIC,4858,11283983:11413064:11464421,Swartz Bay Ferry via Saanichton,45063,11464421,0
72-VIC,4867,11283983:11413064:11464582,Swartz Bay Ferry via Saanichton,45063,11464582,0
72-VIC,4875,11283983:11413064:12154527,Swartz Bay Ferry via Saanichton,45063,12154527,0
72-VIC,4870,11283983:11413064:12155064,Swartz Bay Ferry via Saanichton,45063,12155064,0
75-VIC,4743,11528056:11413067:11464959,Downtown - Keating Industrial,44918,11464959,1
25-VIC,4487,11550134:11413072:11461537,Maplewood via Cook North,44786,11461537,0
31-VIC,4868,11303961:11413077:11460332,Downtown via Glanford,18859,11460332,1
31-VIC,4876,11303961:11413077:12153359,Downtown via Glanford,18859,12153359,1
2-VIC,4857,11353283:11413081:11464226,James Bay - Fisherman's Wharf,36544,11464226,1
2-VIC,4867,11353283:11413081:12153738,James Bay - Fisherman's Wharf,36544,12153738,1
2-VIC,4870,11353283:11413081:12154005,James Bay - Fisherman's Wharf,36544,12154005,1
2-VIC,4863,11353283:11413081:12154055,James Bay - Fisherman's Wharf,36544,12154055,1
2-VIC,4875,11353283:11413081:12154103,James Bay - Fisherman's Wharf,36544,12154103,1
2-VIC,4744,11353283:11413081:12154792,James Bay - Fisherman's Wharf,36544,12154792,1
4-VIC,4869,11276302:11413083:11460407,Downtown via Hillside,26927,11460407,1
4-VIC,4877,11276302:11413083:12154668,Downtown via Hillside,26927,12154668,1
6-VIC,4744,11303387:11413086:11462781,Royal Oak Exch via Royal Oak Ctr,18715,11462781,0
6-VIC,4858,11303387:11413086:11463504,Royal Oak Exch via Royal Oak Ctr,18715,11463504,0
6-VIC,4867,11303387:11413086:11464398,Royal Oak Exch via Royal Oak Ctr,18715,11464398,0
6-VIC,4870,11303387:11413086:12153637,Royal Oak Exch via Royal Oak Ctr,18715,12153637,0
6-VIC,4875,11303387:11413086:12154782,Royal Oak Exch via Royal Oak Ctr,18715,12154782,0
95-VIC,4868,11374291:11413092:11460047,Blink - to Downtown,18717,11460047,0
95-VIC,4876,11374291:11413092:12154329,Blink - to Downtown,18717,12154329,0
49-VIC,4869,11274757:11413095:11460214,Langford Exch via Florence Lake,36543,11460214,1
95-VIC,4868,11374257:11413096:11460047,Blink - to Downtown,18717,11460047,0
95-VIC,4876,11374257:11413096:12154329,Blink - to Downtown,18717,12154329,0
11-VIC,4487,11549537:11413100:11461973,Tillicum Ctr via Gorge,44802,11461973,1
2-VIC,4487,11549302:11413101:12154233,South Oak Bay,23427,12154233,0
15-VIC,4869,11379396:11413102:11460467,Esquimalt - Fort/Yates Express,23403,11460467,1
15-VIC,4877,11379396:11413102:12153540,Esquimalt - Fort/Yates Express,23403,12153540,1
7-VIC,4743,11529478:11413111:12153933,Downtown - to 21 Interurban,43910,12153933,0
95-VIC,4745,11555387:11413121:11464942,Blink - to Langford,18836,11464942,1
31-VIC,4743,11528044:11413128:11460297,Downtown via Glanford,18859,11460297,1
83-VIC,4858,11302997:11413130:11461231,Sidney via West Saanich,45025,11461231,0
83-VIC,4867,11302997:11413130:11463078,Sidney via West Saanich,45025,11463078,0
83-VIC,4744,11302997:11413130:11463148,Sidney via West Saanich,45025,11463148,0
40-VIC,4745,11519544:11413131:11461563,Dockyard via McKenzie/Admirals,45250,11461563,1
26-VIC,4868,11381218:11413132:11460518,UVic via Tillicum/McKenzie,31720,11460518,0
26-VIC,4876,11381218:11413132:12153566,UVic via Tillicum/McKenzie,31720,12153566,0
15-VIC,4867,11281577:11413140:11463064,UVic - Fort/Foul Bay Express,19054,11463064,0
15-VIC,4875,11281577:11413140:12154128,UVic - Fort/Foul Bay Express,19054,12154128,0
3-VIC,4743,11529098:11413144:12153446,Royal Jubilee via Quimper Loop,19489,12153446,1
6-VIC,4869,11276053:11413146:11459944,Downtown via Royal Oak Ctr,18962,11459944,1
6-VIC,4877,11276053:11413146:12153625,Downtown via Royal Oak Ctr,18962,12153625,1
28-VIC,4743,11528119:11413149:11461114,Majestic via Shelbourne,26525,11461114,0
70X-VIC,4869,11302519:11413151:11464153,Express to Victoria,44974,11464153,1
70X-VIC,4877,11302519:11413151:12153417,Express to Victoria,44974,12153417,1
30-VIC,4743,11527884:11413155:11464666,Royal Oak Exch via Carey,18634,11464666,0
27-VIC,4867,11375496:11413157:11460104,to McKenzie only via Shelbourne,36411,11460104,1
27-VIC,4858,11375496:11413157:11460919,to McKenzie only via Shelbourne,36411,11460919,1
27-VIC,4744,11375496:11413157:11461784,to McKenzie only via Shelbourne,36411,11461784,1
27-VIC,4870,11375496:11413157:12153361,to McKenzie only via Shelbourne,36411,12153361,1
27-VIC,4875,11375496:11413157:12155258,to McKenzie only via Shelbourne,36411,12155258,1
15-VIC,4744,11281525:11413159:11460255,UVic - Fort/Foul Bay Express,19054,11460255,0
15-VIC,4867,11281525:11413159:11462504,UVic - Fort/Foul Bay Express,19054,11462504,0
15-VIC,4858,11281525:11413159:11464655,UVic - Fort/Foul Bay Express,19054,11464655,0
15-VIC,4875,11281525:11413159:12154853,UVic - Fort/Foul Bay Express,19054,12154853,0
15-VIC,4870,11281525:11413159:12155336,UVic - Fort/Foul Bay Express,19054,12155336,0
22-VIC,4745,11519507:11413163:11463008,Vic General via Hastings,36320,11463008,0
39-VIC,4743,11529400:11413166:12153692,UVic via Royal Oak,45058,12153692,0
6-VIC,4744,11303259:11413171:11462781,Downtown via Royal Oak Ctr,18962,11462781,1
6-VIC,4858,11303259:11413171:11463504,Downtown via Royal Oak Ctr,18962,11463504,1
6-VIC,4867,11303259:11413171:11464398,Downtown via Royal Oak Ctr,18962,11464398,1
6-VIC,4870,11303259:11413171:12153637,Downtown via Royal Oak Ctr,18962,12153637,1
6-VIC,4875,11303259:11413171:12154782,Downtown via Royal Oak Ctr,18962,12154782,1
22-VIC,4745,11519488:11413174:11464422,Hillside Ctr via Hastings,19096,11464422,1
32-VIC,4857,11306834:11413177:11462810,Royal Oak Exch,18626,11462810,1
14-VIC,4745,11518795:11413178:11464843,Vic General via Craigflower,40195,11464843,1
11-VIC,4868,11278176:11413179:11462743,Tillicum Ctr via Gorge,44802,11462743,1
11-VIC,4876,11278176:11413179:12154604,Tillicum Ctr via Gorge,44802,12154604,1
15-VIC,4745,11518759:11413180:11461564,UVic - Fort/Foul Bay Express,19054,11461564,0
26-VIC,4868,11381127:11413183:11460908,Dockyard via McKenzie/Tillicum,40061,11460908,1
26-VIC,4876,11381127:11413183:12155331,Dockyard via McKenzie/Tillicum,40061,12155331,1
72-VIC,4743,11527312:11413187:11464831,Downtown via Saanichton,44805,11464831,1
57-VIC,4743,11529186:11413189:11462712,Thetis Heights via McCallum,22957,11462712,0
31-VIC,4869,11304365:11413190:11460798,Downtown via Glanford,18859,11460798,1
31-VIC,4877,11304365:11413190:12154596,Downtown via Glanford,18859,12154596,1
95-VIC,4869,11374421:11413191:11462901,Blink - to Langford,18836,11462901,1
95-VIC,4877,11374421:11413191:12155008,Blink - to Langford,18836,12155008,1
22-VIC,4868,11273478:11413198:11464338,Hillside Ctr via Hastings,19096,11464338,1
61-VIC,4487,11549091:11413202:11460023,Sooke - Grant & W Coast,45128,11460023,1
58-VIC,4744,11243307:11413211:11461572,Langford Exch via Westhills,18751,11461572,0
58-VIC,4858,11243307:11413211:11461740,Langford Exch via Westhills,18751,11461740,0
58-VIC,4867,11243307:11413211:11464505,Langford Exch via Westhills,18751,11464505,0
27-VIC,4868,11340277:11413213:11460767,Gordon Head via Shelbourne,26178,11460767,0
27-VIC,4876,11340277:11413213:12153856,Gordon Head via Shelbourne,26178,12153856,0
26-VIC,4745,11518941:11413216:11464146,Dockyard via McKenzie/Tillicum,40061,11464146,1
40-VIC,4868,11358227:11413218:11463647,Dockyard via McKenzie/Admirals,45250,11463647,1
21-VIC,4487,11551060:11413219:11460009,Downtown - to 7 UVic,23385,11460009,1
12-VIC,4745,11519391:11413221:11462917,University Hgts via Kenmore,18817,11462917,1
61-VIC,4487,11549223:11413222:11463661,Langford Exch,19003,11463661,0
5-VIC,4743,11527609:11413223:11460516,James Bay - Fisherman's Wharf,36285,11460516,1
7-VIC,4745,11519422:11413225:12153519,Downtown - to 21 Interurban,43910,12153519,0
83-VIC,4745,11519356:11413232:11463629,Sidney via West Saanich,45025,11463629,0
52-VIC,4858,11223259:11413246:11461472,Bear Mountain via Millstream/RRU,39942,11461472,1
52-VIC,4867,11223259:11413246:11463685,Bear Mountain via Millstream/RRU,39942,11463685,1
52-VIC,4744,11223259:11413246:11464319,Bear Mountain via Millstream/RRU,39942,11464319,1
14-VIC,4743,11528635:11413248:12154938,UVic via Richmond,26515,12154938,0
70-VIC,4745,11555916:11413253:11460844,Downtown via Hwy 17,44963,11460844,1
2-VIC,4743,11527657:11413255:12154210,James Bay - Fisherman's Wharf,36544,12154210,1
53-VIC,4745,11519179:11413258:11464524,Vic General via Atkins,45034,11464524,0
27-VIC,4869,11340581:11413267:11462171,Gordon Head via Shelbourne,26178,11462171,0
27-VIC,4877,11340581:11413267:12154535,Gordon Head via Shelbourne,26178,12154535,0
22-VIC,4745,11519470:11413268:11463008,Hillside Ctr via Hastings,19096,11463008,1
8-VIC,4487,11549938:11413269:11459764,Oak Bay via Finlayson,45259,11459764,0
4-VIC,4858,11281408:11413270:11459526,UVic via Hillside,18645,11459526,0
4-VIC,4744,11281408:11413270:11462112,UVic via Hillside,18645,11462112,0
4-VIC,4867,11281408:11413270:11462648,UVic via Hillside,18645,11462648,0
4-VIC,4875,11281408:11413270:12154385,UVic via Hillside,18645,12154385,0
4-VIC,4870,11281408:11413270:12155390,UVic via Hillside,18645,12155390,0
4-VIC,4868,11277563:11413272:11464223,Downtown via Hillside,26927,11464223,1
4-VIC,4876,11277563:11413272:12154460,Downtown via Hillside,26927,12154460,1
95-VIC,4869,11374371:11413275:11459739,Blink - to Langford,18836,11459739,1
95-VIC,4877,11374371:11413275:12153918,Blink - to Langford,18836,12153918,1
52-VIC,4743,11529022:11413282:11461140,Bear Mountain via Millstream,40065,11461140,1
6-VIC,4744,11303274:11413291:11462781,Royal Oak Exch via Royal Oak Ctr,18715,11462781,0
6-VIC,4858,11303274:11413291:11463504,Royal Oak Exch via Royal Oak Ctr,18715,11463504,0
6-VIC,4867,11303274:11413291:11464398,Royal Oak Exch via Royal Oak Ctr,18715,11464398,0
6-VIC,4870,11303274:11413291:12153637,Royal Oak Exch via Royal Oak Ctr,18715,12153637,0
6-VIC,4875,11303274:11413291:12154782,Royal Oak Exch via Royal Oak Ctr,18715,12154782,0
55-VIC,4487,11550787:11413296:11460331,Langford Exch via Happy Valley,26068,11460331,0
27-VIC,4487,11549809:11413300:11464159,Gordon Head via Shelbourne,26178,11464159,0
25-VIC,4743,11528490:11413312:11464441,Maplewood via Cook North,44786,11464441,0
95-VIC,4745,11555431:11413315:11462792,Blink - to Downtown,18717,11462792,0
7-VIC,4745,11519513:11413316:12155183,Downtown - to 21 Interurban,43910,12155183,0
6A-VIC,4487,11550038:11413317:11464381,Royal Oak Exch via Emily Carr,21583,11464381,0
95-VIC,4868,11374159:11413321:11462759,Blink - to Langford,18836,11462759,1
95-VIC,4876,11374159:11413321:12153318,Blink - to Langford,18836,12153318,1
26-VIC,4744,11281683:11413322:11461569,Dockyard via McKenzie/Tillicum,40061,11461569,1
26-VIC,4867,11281683:11413322:11463118,Dockyard via McKenzie/Tillicum,40061,11463118,1
26-VIC,4858,11281683:11413322:11463461,Dockyard via McKenzie/Tillicum,40061,11463461,1
26-VIC,4875,11281683:11413322:12153585,Dockyard via McKenzie/Tillicum,40061,12153585,1
26-VIC,4870,11281683:11413322:12153800,Dockyard via McKenzie/Tillicum,40061,12153800,1
11-VIC,4744,11303726:11413327:11460132,UVic via Uplands,45062,11460132,0
11-VIC,4867,11303726:11413327:11461321,UVic via Uplands,45062,11461321,0
11-VIC,4858,11303726:11413327:11462055,UVic via Uplands,45062,11462055,0
11-VIC,4870,11303726:11413327:12154107,UVic via Uplands,45062,12154107,0
11-VIC,4875,11303726:11413327:12154618,UVic via Uplands,45062,12154618,0
95-VIC,4868,11372714:11413329:11460162,Blink - to Langford,18836,11460162,1
95-VIC,4876,11372714:11413329:12154298,Blink - to Langford,18836,12154298,1
6-VIC,4745,11518135:11413330:11464249,Royal Oak Exch via Royal Oak Ctr,18715,11464249,0
4-VIC,4745,11518164:11413333:11459854,UVic via Hillside,18645,11459854,0
88-VIC,4867,11303020:11413337:11459698,Sidney - via Industrial,44822,11459698,0
88-VIC,4744,11303020:11413337:11462367,Sidney - via Industrial,44822,11462367,0
88-VIC,4858,11303020:11413337:11462477,Sidney - via Industrial,44822,11462477,0
3-VIC,4868,11273881:11413338:11463972,Royal Jubilee via Quimper Loop,19489,11463972,1
27-VIC,4744,11375250:11413340:11459552,Gordon Head via Shelbourne,26178,11459552,0
27-VIC,4858,11375250:11413340:11459941,Gordon Head via Shelbourne,26178,11459941,0
27-VIC,4867,11375250:11413340:11460913,Gordon Head via Shelbourne,26178,11460913,0
27-VIC,4870,11375250:11413340:12153565,Gordon Head via Shelbourne,26178,12153565,0
27-VIC,4875,11375250:11413340:12153854,Gordon Head via Shelbourne,26178,12153854,0
6B-VIC,4858,11303319:11413346:11463893,Royal Oak Exch via Chatterton,21740,11463893,0
6B-VIC,4867,11303319:11413346:11464580,Royal Oak Exch via Chatterton,21740,11464580,0
6B-VIC,4744,11303319:11413346:11464708,Royal Oak Exch via Chatterton,21740,11464708,0
6B-VIC,4875,11303319:11413346:12153350,Royal Oak Exch via Chatterton,21740,12153350,0
6B-VIC,4870,11303319:11413346:12155362,Royal Oak Exch via Chatterton,21740,12155362,0
4-VIC,4869,11276262:11413352:11464859,UVic via Hillside,18645,11464859,0
4-VIC,4877,11276262:11413352:12154804,UVic via Hillside,18645,12154804,0
8-VIC,4743,11528290:11413353:11460121,Oak Bay via Finlayson,45259,11460121,0
7-VIC,4744,11305193:11413359:11460755,UVic via Fairfield,43896,11460755,1
7-VIC,4867,11305193:11413359:11460823,UVic via Fairfield,43896,11460823,1
7-VIC,4858,11305193:11413359:11463144,UVic via Fairfield,43896,11463144,1
7-VIC,4870,11305193:11413359:12153804,UVic via Fairfield,43896,12153804,1
7-VIC,4875,11305193:11413359:12153986,UVic via Fairfield,43896,12153986,1
28-VIC,4743,11528135:11413360:11462653,Majestic via Shelbourne,26525,11462653,0
58-VIC,4745,11519203:11413365:11460743,Goldstream Meadows via Westhills,45111,11460743,1
28-VIC,4487,11549841:11413371:11463215,Downtown via Shelbourne,44965,11463215,1
2-VIC,4745,11518008:11413374:11461585,South Oak Bay,23427,11461585,0
22-VIC,4744,11303640:11413377:11460658,Hillside Ctr via Hastings,19096,11460658,1
22-VIC,4867,11303640:11413377:11462322,Hillside Ctr via Hastings,19096,11462322,1
22-VIC,4858,11303640:11413377:11464034,Hillside Ctr via Hastings,19096,11464034,1
22-VIC,4875,11303640:11413377:12153581,Hillside Ctr via Hastings,19096,12153581,1
22-VIC,4870,11303640:11413377:12154192,Hillside Ctr via Hastings,19096,12154192,1
95-VIC,4858,11280324:11413378:11461409,Blink - to Downtown,18717,11461409,0
95-VIC,4744,11280324:11413378:11462239,Blink - to Downtown,18717,11462239,0
95-VIC,4867,11280324:11413378:11462476,Blink - to Downtown,18717,11462476,0
95-VIC,4875,11280324:11413378:12154442,Blink - to Downtown,18717,12154442,0
